obprof_path,wave_condition,test_id,profile_name,combo_label,transect_mat,rmse_z_gt_threshold,x_meas_end_model,saved_zoom,saved_full,saved_bedchange,crest_z_model,crest_z_meas,crest_z_error,crest_x_model,crest_x_meas,crest_x_error,effb,efff,slp,slpot,gamma,has_param_overrides
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_collision/TestN3/cntrl/combo_0029/OBPROF,deep_collision,TestN3,cntrl,combo_0029,/Users/elizabeth/cshore/flume_data/final_transects_deepcollision.mat,0.03255425477402415,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_collision__TestN3__cntrl__combo_0029_dune_zoom.png,,,0.497097668,0.4626325734189744,0.03446509458102559,51.25,51.3,-0.04999999999999716,0.005,0.01,0.5,0.04,0.45,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_collision/TestN2/cntrl/combo_0029/OBPROF,deep_collision,TestN2,cntrl,combo_0029,/Users/elizabeth/cshore/flume_data/final_transects_deepcollision.mat,0.03256750624496465,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_collision__TestN2__cntrl__combo_0029_dune_zoom.png,,,0.497088916,0.4626325734189744,0.03445634258102559,51.25,51.3,-0.04999999999999716,0.005,0.01,0.5,0.04,0.45,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_collision/TestN2/cntrl/combo_0031/OBPROF,deep_collision,TestN2,cntrl,combo_0031,/Users/elizabeth/cshore/flume_data/final_transects_deepcollision.mat,0.03256750624496465,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_collision__TestN2__cntrl__combo_0031_dune_zoom.png,,,0.497088916,0.4626325734189744,0.03445634258102559,51.25,51.3,-0.04999999999999716,0.005,0.01,0.5,0.1,0.45,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_collision/TestN3/cntrl/combo_0011/OBPROF,deep_collision,TestN3,cntrl,combo_0011,/Users/elizabeth/cshore/flume_data/final_transects_deepcollision.mat,0.03258499179727671,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_collision__TestN3__cntrl__combo_0011_dune_zoom.png,,,0.497105001,0.4626325734189744,0.03447242758102559,51.25,51.3,-0.04999999999999716,0.0025,0.01,0.35,0.1,0.45,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_collision/TestN3/cntrl/combo_0009/OBPROF,deep_collision,TestN3,cntrl,combo_0009,/Users/elizabeth/cshore/flume_data/final_transects_deepcollision.mat,0.03258499179727671,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_collision__TestN3__cntrl__combo_0009_dune_zoom.png,,,0.497105001,0.4626325734189744,0.03447242758102559,51.25,51.3,-0.04999999999999716,0.0025,0.01,0.35,0.04,0.45,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0032/OBPROF,deep_overwash,TestO1,cntrl,combo_0032,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.05142196932098925,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0032_dune_zoom.png,,,0.465761234,0.37235640976737067,0.09340482423262936,51.365,51.16,0.2050000000000054,0.005,0.01,0.5,0.1,0.55,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0030/OBPROF,deep_overwash,TestO1,cntrl,combo_0030,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.051843852525406985,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0030_dune_zoom.png,,,0.466712519,0.37235640976737067,0.09435610923262933,51.365,51.16,0.2050000000000054,0.005,0.01,0.5,0.04,0.55,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0028/OBPROF,deep_overwash,TestO1,cntrl,combo_0028,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.054526251601456105,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0028_dune_zoom.png,,,0.471416618,0.37235640976737067,0.09906020823262934,51.35,51.16,0.19000000000000483,0.005,0.01,0.35,0.1,0.55,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0026/OBPROF,deep_overwash,TestO1,cntrl,combo_0026,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.05489794482998729,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0026_dune_zoom.png,,,0.472293507,0.37235640976737067,0.09993709723262933,51.35,51.16,0.19000000000000483,0.005,0.01,0.35,0.04,0.55,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0016/OBPROF,deep_overwash,TestO1,cntrl,combo_0016,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.06058769815552407,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0016_dune_zoom.png,,,0.481240547,0.37235640976737067,0.10888413723262935,51.32,51.16,0.1600000000000037,0.0025,0.01,0.5,0.1,0.55,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0014/OBPROF,deep_overwash,TestO1,cntrl,combo_0014,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.0607450945591928,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0014_dune_zoom.png,,,0.481710562,0.37235640976737067,0.10935415223262934,51.32,51.16,0.1600000000000037,0.0025,0.01,0.5,0.04,0.55,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0029/OBPROF,deep_overwash,TestO1,cntrl,combo_0029,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.062334891543891095,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0029_dune_zoom.png,,,0.484532723,0.37235640976737067,0.11217631323262933,51.315,51.16,0.15500000000000114,0.005,0.01,0.5,0.04,0.45,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0031/OBPROF,deep_overwash,TestO1,cntrl,combo_0031,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.062340285027475746,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0031_dune_zoom.png,,,0.4845097,0.37235640976737067,0.11215329023262932,51.315,51.16,0.15500000000000114,0.005,0.01,0.5,0.1,0.45,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0012/OBPROF,deep_overwash,TestO1,cntrl,combo_0012,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.06258310490167604,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0012_dune_zoom.png,,,0.484015159,0.37235640976737067,0.1116587492326293,51.31,51.16,0.15000000000000568,0.0025,0.01,0.35,0.1,0.55,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/deep_overwash/TestO1/cntrl/combo_0010/OBPROF,deep_overwash,TestO1,cntrl,combo_0010,/Users/elizabeth/cshore/flume_data/final_transects_deepoverwash.mat,0.06273823830899868,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep/sweep_postprocessing_figures/deep_overwash__TestO1__cntrl__combo_0010_dune_zoom.png,,,0.484480358,0.37235640976737067,0.11212394823262933,51.31,51.16,0.15000000000000568,0.0025,0.01,0.35,0.04,0.55,True
